,time delay,stg_pos,V_in,V_out,ratio,DVD,poly fit,poly res,Residual FFT,Associated F,Sine Res Fit
0,101.0,69.0005,-12.009505,10.61514,1.130875,4.153911500000001e-05,-11.244175547077305,-0.7653294529226962,6.1403568732571815e-21,0.0,-1.5632268166868435
1,102.0,69.174175,-12.013525,10.620675,1.130655,4.137890000000001e-05,-11.248002472826016,-0.7655225271739834,2.379051879992695,0.004975124378109453,-1.6142830827508654
2,103.0,69.322825,-12.023595,10.61514,1.13224,4.1504575e-05,-11.259474912786104,-0.7641200872138967,898.7305411227738,0.009950248756218905,-1.621819667688596
3,104.0,69.474425,-12.11171,10.60053,1.142115,4.139225e-05,-11.278322569709601,-0.833387430290399,34.661237969532586,0.014925373134328358,-1.585639821621655
4,105.0,69.624675,-12.159045,10.62521,1.143935,4.1530345e-05,-11.304279895883866,-0.8547651041161348,617.963845835785,0.01990049751243781,-1.5066880546129364
5,106.0,69.775625,-12.157035,10.63075,1.14318,4.164938e-05,-11.337086058256233,-0.8199489417437675,26878.72979872466,0.02487562189054726,-1.3870254793129757
6,107.0,69.92564999999999,-12.14294,10.62922,1.142005,4.1382595e-05,-11.376484903558733,-0.7664550964412662,2266.6283244480524,0.029850746268656716,-1.2297760036099796
7,108.0,70.076575,-12.07848,10.61615,1.137355,4.157103e-05,-11.422224923432807,-0.6562550765671933,433.8257146397149,0.03482587064676617,-1.0390447779767142
8,109.0,70.22545,-12.002465,10.63226,1.128545,4.149574e-05,-11.474059219553993,-0.5284057804460076,169.4998710724706,0.03980099502487562,-0.8198110265255544
9,110.0,70.37582499999999,-11.88211,10.639315,1.116495,4.1529455e-05,-11.531745468756597,-0.35036453124340383,125.7885876973086,0.04477611940298507,-0.57779805952125
10,111.0,70.5251,-11.74765,10.62672,1.10511,4.1483485e-05,-11.595045888158381,-0.15260411184161882,53.72141918231834,0.04975124378109452,-0.31932386080108155
11,112.0,70.6754,-11.572415,10.64032,1.08724,4.1490715e-05,-11.663727200285336,0.09131220028533704,36.1837316122555,0.05472636815920398,-0.05113615066319427
