,time delay,stg_pos,V_in,V_out,ratio,DVD,poly fit,poly res,Residual FFT,Associated F,Sine Res Fit
0,101.0,69.0005,83.363325,7.82502,-10.676915,4.1992615e-05,86.23273282743466,-2.8694078274346566,6.828728356568824e-23,0.0,-3.490588679285366
1,102.0,69.174625,83.39656,7.77516,-10.75215,4.175849e-05,85.84241294125351,-2.44585294125352,4.671853903726424,0.004975124378109453,-3.3173147301328387
2,103.0,69.323125,83.32505499999999,7.7948,-10.7136,4.2128025e-05,85.44999758807357,-2.12494258807358,1775.4634222075094,0.009950248756218905,-3.053940193410098
3,104.0,69.474275,83.200185,7.790260000000001,-10.706375,4.1968795e-05,85.05560362365918,-1.855418623659176,103.92975160566867,0.014925373134328358,-2.7074171251752075
4,105.0,69.62505,83.026445,7.83205,-10.627965,4.186392e-05,84.65934628042977,-1.6329012804297776,1571.6853012550396,0.01990049751243781,-2.2868923770022147
5,106.0,69.7751,82.963005,7.811409999999999,-10.643565,4.2018665e-05,84.26133917143078,-1.2983341714307812,120862.90262533573,0.02487562189054726,-1.8034661549303506
6,107.0,69.92530000000001,82.86328499999999,7.81545,-10.627055,4.1793815e-05,83.8616942943046,-0.9984092943046079,11153.749981770177,0.029850746268656716,-1.269899017507154
7,108.0,70.077575,82.851215,7.831565,-10.60033,4.190611e-05,83.46052203526156,-0.6093070352615655,3194.7108077360194,0.03482587064676617,-0.7002750470295543
8,109.0,70.22545,82.968035,7.83609,-10.61186,4.1962035e-05,83.0579311730508,-0.08989617305080344,1382.4009222673565,0.03980099502487562,-0.10963008494241319
9,110.0,70.375,83.138235,7.83608,-10.63521,4.202466e-05,82.65402888293134,0.484206117068652,833.750622816006,0.04477611940298507,0.48644515547595685
10,111.0,70.524675,83.25204,7.847685,-10.634855,4.2052535e-05,82.24892074064296,1.0031192593570353,573.0505498257462,0.04975124378109452,1.0722166228712111
11,112.0,70.674875,83.37642,7.841634999999999,-10.66063,4.2224535e-05,81.84271072637709,1.5337092736229039,283.02878089939134,0.05472636815920398,1.6322222451341044
12,113.0,70.8256,83.512365,7.85372,-10.66195,4.2251080000000005e-05,81.43550122874788,2.076863771252121,372.75616669725724,0.05970149253731343,2.1516800675348575
13,114.0,70.97625000000001,83.5617,7.846155,-10.680705,4.205132e-05,81.02739304876312,2.5343069512368857,255.6957479412289,0.06467661691542288,2.6168784384230395
14,115.0,71.12674999999999,83.47006999999999,7.839119999999999,-10.677865,4.212378e-05,80.61848540379508,2.8515845962049156,182.92181492904024,0.06965174129353234,3.015537943118755
15,116.0,71.27815000000001,83.4434,7.84918,-10.659865,4.2156025e-05,80.20887593155163,3.2345240684483656,123.15510116986404,0.07462686567164178,3.337135532358371
16,117.0,71.42699999999999,83.298865,7.830039999999999,-10.67092,4.2185275e-05,79.79866069404709,3.50020430595292,106.65564593839142,0.07960199004975124,3.573182289573259
17,118.0,71.57565,83.040545,7.866290000000001,-10.58768,4.221208e-05,79.38793418157314,3.652610818426851,73.12568686115459,0.0845771144278607,3.717447505033828
18,119.0,71.726125,82.63368,7.86932,-10.52379,4.2045795e-05,78.97678931666992,3.656890683330076,51.058709654853004,0.08955223880597014,3.7661231421789436
19,120.0,71.87537499999999,82.12057999999999,7.855705,-10.47578,4.220583e-05,78.56531745809687,3.5552625419031187,111.69671262729516,0.0945273631840796,3.717924354864005
20,121.0,72.025175,81.470525,7.852705,-10.39679,4.239807e-05,78.1536084048036,3.316916595196389,80.83045647900732,0.09950248756218905,3.574123402266049
21,122.0,72.17552500000001,80.851155,7.81242,-10.37065,4.24334e-05,77.7417503999011,3.1094046000989124,73.68822017151778,0.1044776119402985,3.338516066225286
22,123.0,72.32532499999999,80.03391,7.833565,-10.240735,4.2365705e-05,77.32983013463239,2.7040798653676177,85.69065908717218,0.10945273631840796,3.0173214574736433
23,124.0,72.47652500000001,79.337,7.816455,-10.172375,4.228244e-05,76.91793275234369,2.419067247656315,40.349153675367695,0.1144278606965174,2.6190178554734356
24,125.0,72.62645,78.513205,7.77416,-10.12569,4.2121415e-05,76.50614185245526,2.0070631475447414,42.371411927741526,0.11940298507462686,2.1541189150513396
25,126.0,72.774475,77.47238,7.81746,-9.93721,4.202832e-05,76.09453949443241,1.3778405055675904,37.745098770815005,0.12437810945273632,1.6348961470959056
26,127.0,72.925725,76.529755,7.798319999999999,-9.83888,4.219565e-05,75.6832062017564,0.8465487982435889,45.51535384804042,0.12935323383084577,1.0750549987409368
27,128.0,73.0755,75.572515,7.771145,-9.749315,4.229445e-05,75.27222096589543,0.30029403410456723,40.044252997140525,0.13432835820895522,0.48937308324934214
28,129.0,73.22507499999999,74.531195,7.812925,-9.56077,4.2074265e-05,74.86166125027555,-0.3304662502755491,42.57267693356743,0.13930348258706468,-0.10668989108906465
29,130.0,73.37565,73.202855,7.769625,-9.44037,4.218428e-05,74.45160299425166,-1.2487479942516586,42.41867280251011,0.14427860696517414,-0.6974001966964127
30,131.0,73.52635000000001,72.08448999999999,7.75501,-9.31896,4.237421e-05,74.0421206170784,-1.957630617078408,39.65911677346698,0.14925373134328357,-1.267165395481413
31,132.0,73.677425,70.980215,7.800335,-9.12282,4.2124235e-05,73.63328702188119,-2.6530720218811865,33.435880190664506,0.15422885572139303,-1.8009459181251437
32,133.0,73.82785,70.06781,7.788765,-9.02157,4.219885e-05,73.22517359962708,-3.1573635996270895,42.06240567205782,0.15920398009950248,-2.28465204979674
33,134.0,73.97605,69.14934,7.818475000000001,-8.86513,4.227657e-05,72.81785023309577,-3.6685102330957733,34.71894721691472,0.16417910447761194,-2.705515843431693
34,135.0,74.125975,68.556685,7.83558,-8.768049999999999,4.204329e-05,72.41138530085051,-3.85470030085051,32.48302439035922,0.1691542288557214,-3.052428143518722
35,136.0,74.275325,67.813935,7.805875,-8.706335,4.2033855e-05,72.0058456812091,-4.1919106812090945,27.290075773210475,0.17412935323383083,-3.316231824287608
36,137.0,74.425375,67.21675,7.83105,-8.602745,4.2000165e-05,71.60129675621482,-4.384546756214817,24.752422407210442,0.1791044776119403,-3.489963501958558
37,138.0,74.5752,66.68350000000001,7.82047,-8.54223,4.1927065000000005e-05,71.19780241560736,-4.514302415607347,11.796205118909352,0.18407960199004975,-3.5690373407964073
38,139.0,74.725375,66.26707,7.81444,-8.50026,4.20182e-05,70.79542506079382,-4.528355060793814,30.539462996775494,0.1890547263681592,-3.5513661012100846
39,140.0,74.87595,66.04904,7.79632,-8.495705,4.228228e-05,70.3942256088196,-4.345185608819591,25.52809335662345,0.19402985074626866,-3.437416234701501
40,141.0,75.0275,65.866245,7.834085,-8.429665,4.205747e-05,69.99426349633936,-4.128018496339351,29.03376897140615,0.1990049751243781,-3.2301955713731254
41,142.0,75.175375,65.79979499999999,7.860255,-8.391345,4.195024e-05,69.59559668358807,-3.7958016835880812,25.304351653868103,0.20398009950248755,-2.935173924995794
42,143.0,75.32532499999999,65.77259000000001,7.840120000000001,-8.40983,4.2115775e-05,69.19828165835176,-3.4256916583517523,18.59269993217498,0.208955223880597,-2.5601387113518963
43,144.0,75.47595,65.90905000000001,7.83609,-8.431365,4.192181e-05,68.80237343993872,-2.8933234399387118,20.450471680790123,0.21393034825870647,-2.114989390964271
44,145.0,75.625,66.061125,7.868810000000001,-8.41512,4.1983165e-05,68.40792558315025,-2.346800583150241,17.30323013976401,0.21890547263681592,-1.6114761621172964
45,146.0,75.77525,66.26356000000001,7.86982,-8.436409999999999,4.1807675e-05,68.0149901822517,-1.7514301822516813,20.453586016448888,0.22388059701492538,-1.0628898016509967
46,147.0,75.92605,66.52287,7.884925,-8.45286,4.1930875e-05,67.62361787494335,-1.1007478749433517,13.329344384845967,0.2288557213930348,-0.48371084051616253
47,148.0,76.07615,66.80787000000001,7.88189,-8.49392,4.200116e-05,67.23385784633149,-0.42598784633148057,16.058347209712753,0.23383084577114427,0.11077266551857816
48,149.0,76.22765000000001,67.024905,7.85974,-8.549215,4.207383e-05,66.8457578328993,0.17914716710070877,16.19003874515364,0.23880597014925373,0.7048686806513292
49,150.0,76.377175,67.274665,7.891464999999999,-8.544475,4.2247785e-05,66.45936412647767,0.8153008735223324,19.03097777999962,0.24378109452736318,1.282895397322122
50,151.0,76.525675,67.535485,7.867805,-8.601659999999999,4.2186145e-05,66.07472157821644,1.460763421783554,12.920719588409913,0.24875621890547264,1.829595174502467
51,152.0,76.6759,67.775195,7.857729999999999,-8.647929999999999,4.2209075e-05,65.69187360255506,2.0833213974449336,16.785689758637897,0.2537313432835821,2.3305372796500547
52,153.0,76.82515,67.964505,7.842125,-8.6898,4.209994e-05,65.31086218119373,2.6536428188062757,12.636498814099227,0.25870646766169153,2.7724988035187623
53,154.0,76.97525,68.04206,7.831565,-8.70924,4.201525e-05,64.93172786706423,3.110332132935781,11.851532656581256,0.263681592039801,3.143813693164799
54,155.0,77.126175,68.056145,7.83861,-8.70338,4.20644e-05,64.55450978830105,3.5016352116989538,16.36582263928063,0.26865671641791045,3.434680690045337
55,156.0,77.276475,67.91214,7.840604999999999,-8.683605,4.203178e-05,64.179245652212,3.7328943477879903,13.884750028239893,0.2736318407960199,3.6374220448497585
56,157.0,77.427425,67.661885,7.85674,-8.636985,4.198019e-05,63.80597174924962,3.855913250750376,16.747104043065796,0.27860696517412936,3.746686180005572
57,158.0,77.578025,67.336585,7.848675,-8.59713,4.1835355e-05,63.43472295698173,3.9018620430182693,15.910512144029934,0.2835820895522388,3.7595889503627125
58,159.0,77.72614999999999,66.883905,7.833065,-8.563514999999999,4.214931e-05,63.06553274406258,3.818372255937419,11.694883706297272,0.2885572139303483,3.675789773327496
59,160.0,77.875775,66.34411,7.848165,-8.47433,4.2130815e-05,62.698433174203814,3.645676825796187,11.75226453212241,0.2935323383084577,3.4975006189089375
60,161.0,78.025425,65.846605,7.82955,-8.432895,4.2195005e-05,62.33345491014521,3.51315008985479,10.680649292213156,0.29850746268656714,3.229427622375418
61,162.0,78.17525,65.146185,7.867305,-8.300685,4.1996095e-05,61.97062721762596,3.1755577823740424,9.629860146902931,0.3034825870646766,2.8786468607188427
62,163.0,78.32575,64.33297,7.825,-8.241895,4.2006915e-05,61.609977969355334,2.7229920306446687,15.680361615051243,0.30845771144278605,2.454417571941035
63,164.0,78.47605,63.365655,7.796315,-8.144865,4.2031405e-05,61.25153364898385,2.114121351016145,15.127464672542551,0.31343283582089554,1.9679377474414281
64,165.0,78.62655,62.324325,7.816955,-7.992704999999999,4.195852e-05,60.89531935507398,1.429005644926022,8.497499078884172,0.31840796019900497,1.4320485489098802
65,166.0,78.77815000000001,61.413425,7.80739,-7.888185,4.183041e-05,60.54135880507136,0.8720661949286352,12.062315887519375,0.3233830845771144,0.8608953519603986
66,167.0,78.926675,60.30915,7.824515,-7.731655000000001,4.219124e-05,60.18967433927549,0.1194756607245111,8.355494309824687,0.3283582089552239,0.26955436362632157
67,168.0,79.075425,59.391200000000005,7.84516,-7.59444,4.222484e-05,59.84028692481096,-0.44908692481095613,9.56120076603677,0.3333333333333333,-0.3263653304476343
68,169.0,79.225775,58.42238,7.817465,-7.489610000000001,4.205877e-05,59.49321615959819,-1.0708361595981941,9.184371254934097,0.3383084577114428,-0.9111337847213627
69,170.0,79.3749,57.481775000000006,7.818965,-7.369114999999999,4.2104045e-05,59.148480276324364,-1.6667052763243575,8.7105593851749,0.34328358208955223,-1.469315402702894
70,171.0,79.525125,56.847325,7.82602,-7.279595,4.205999e-05,58.80609614641459,-1.9587711464145912,9.970861729471238,0.34825870646766166,-1.9861763762303566
71,172.0,79.67555,55.934905,7.81191,-7.173439999999999,4.211735e-05,58.46607928400263,-2.5311742840026312,10.245262704087219,0.35323383084577115,-2.4480736002909946
72,173.0,79.824975,55.21532499999999,7.813934999999999,-7.080045,4.2129715e-05,58.128443849901984,-2.9131188499019913,10.97685598903461,0.3582089552238806,-2.8428147975496487
73,174.0,79.97652500000001,54.53051000000001,7.811920000000001,-6.99439,4.215861e-05,57.79320265557678,-3.262692655576771,13.45478595680946,0.36318407960199006,-3.159980346709922
74,175.0,80.12604999999999,53.90562,7.83861,-6.892955000000001,4.201508e-05,57.46036716711275,-3.554747167112751,12.222167434464343,0.3681592039800995,-3.3911983196997455
75,176.0,80.2752,53.46753,7.80185,-6.868824999999999,4.2136435e-05,57.129947509188135,-3.6624175091881384,9.592981549778713,0.3731343283582089,-3.5303654677773744
76,177.0,80.425625,53.101975,7.831035,-6.7965,4.2086465e-05,56.801952469044764,-3.699977469044761,11.985286180237518,0.3781094527363184,-3.573808323390045
