,time delay,stg_pos,V_in,V_out,ratio,DVD,poly fit,poly res,Residual FFT,Associated F,Sine Res Fit
0,101.0,69.0005,2.671255,3.81934,-0.697839565,4.241307e-05,3.4678025240351786,-0.7965475240351787,6.721408600633828e-21,0.0,-1.69079142020166
1,102.0,69.17490000000001,2.666715,3.816825,-0.697434025,4.276123e-05,3.4743351921487573,-0.8076201921487574,2.5565736182558347,0.0049504950495049506,-1.719528159213854
2,103.0,69.323275,2.647085,3.821355,-0.691810685,4.268458e-05,3.4724632943054417,-0.8253782943054415,794.4013400081074,0.009900990099009901,-1.7021582295513968
3,104.0,69.47385,2.609835,3.824885,-0.68110449,4.254269e-05,3.4624568820623125,-0.8526218820623126,21.32942108447626,0.01485148514851485,-1.6391353356185943
4,105.0,69.62395000000001,2.58918,3.81883,-0.67675569,4.2490225e-05,3.4445815803290287,-0.8554015803290289,187.25593834203838,0.019801980198019802,-1.532105642086518
5,106.0,69.774575,2.60227,3.828895,-0.678217115,4.2516825e-05,3.4190986175883324,-0.8168286175883326,30592.365328783402,0.024752475247524754,-1.3838647758972753
6,107.0,69.925175,2.661685,3.83294,-0.693152435,4.254909e-05,3.3862648561168243,-0.7245798561168244,2258.0973268160924,0.0297029702970297,-1.1982848041918956
7,108.0,70.0745,2.76341,3.85256,-0.716309265,4.242914e-05,3.346332822205028,-0.582922822205028,811.9558676607967,0.034653465346534656,-0.9802130955060981
8,109.0,70.224075,2.878725,3.855085,-0.745685075,4.2373e-05,3.2995507363783076,-0.42082573637830745,177.66275957380395,0.039603960396039604,-0.7353457059902327
9,110.0,70.37485000000001,3.005615,3.85459,-0.779331505,4.2423375e-05,3.2461625436175012,-0.24054754361750108,145.86164526407129,0.04455445544554455,-0.4700785978187426
10,111.0,70.524575,3.160195,3.837975,-0.82222911,4.2529455e-05,3.1864079435788,-0.026212943578800108,44.68267072899735,0.04950495049504951,-0.19134057598010643
11,112.0,70.6747,3.29364,3.84603,-0.8550975599999999,4.260314e-05,3.1205224208152202,0.17311757918477966,53.97043577544545,0.054455445544554455,0.09358769284407263
12,113.0,70.825625,3.439165,3.84754,-0.89251525,4.2517035e-05,3.0487372749962702,0.3904277250037298,24.299585193618586,0.0594059405940594,0.37726385206464685
13,114.0,70.975775,3.625965,3.858615,-0.938421215,4.2561025e-05,2.9712796511289667,0.6546853488710331,21.567116909383248,0.06435643564356436,0.6522782503280606
